Date, Close/Last, Volume, Open, High, Low
07/24/2019, $41.9237, 17189560, $42.0313, $42.0313, $41.4155
07/23/2019, $42.1192, 18583350, $41.8846, $42.2561, $41.7869
07/22/2019, $41.8553, 11909040, $41.8651, $42.0508, $41.5914
07/19/2019, $41.8064, 22345910, $42.217, $42.2365, $41.8064
07/18/2019, $42.0899, 13025670, $41.8944, $42.0899, $41.5914
07/17/2019, $41.7771, 15504260, $42.1192, $42.217, $41.7673
07/16/2019, $41.8846, 18551650, $41.826, $41.9971, $41.523
07/15/2019, $41.7869, 19320590, $41.3177, $41.8064, $41.2884
07/12/2019, $41.4448, 31860490, $41.9433, $42.0215, $41.0636
07/11/2019, $42.0117, 36416970, $42.3441, $42.5786, $41.4252
07/10/2019, $43.0674, 14514760, $42.6666, $43.1114, $42.4565
